# generated from db/map.db — do not edit by hand
# metres from the map's SOUTH-WEST corner, x east, y north
# rivers and brooks as drawn lines, half_w_m = half the channel's
# width at the point. A road crosses the RIVER only at a bridge, a
# dam or a point with mark=ford; a BROOK is fordable anywhere (human,
# 25 September 2026: «Через ручьи есть броды этого достаточно» — the
# rule is a STUB until a brook grows a steep or deep stretch), and
# a stone arch carries the road where the map already has one.
line,kind,seq,x_m,y_m,half_w_m,mark
forest_brook,brook,868,3076.1,9166.6,1.02,
forest_brook,brook,869,3073.9,9163.7,1.02,
forest_brook,brook,870,3071.7,9160.9,1.02,
forest_brook,brook,871,3069.4,9158.1,1.03,
forest_brook,brook,872,3067.0,9155.2,1.03,
forest_brook,brook,873,3064.6,9152.4,1.03,
forest_brook,brook,874,3062.1,9149.6,1.03,
forest_brook,brook,875,3059.7,9146.7,1.03,
forest_brook,brook,876,3057.3,9143.9,1.03,
forest_brook,brook,877,3054.9,9141.0,1.03,
forest_brook,brook,878,3052.6,9138.2,1.03,
forest_brook,brook,879,3050.4,9135.4,1.03,
forest_brook,brook,880,3048.3,9132.6,1.03,
forest_brook,brook,881,3046.3,9129.8,1.04,
forest_brook,brook,882,3044.4,9127.0,1.04,
forest_brook,brook,883,3042.8,9124.2,1.04,
forest_brook,brook,884,3041.3,9121.5,1.04,
forest_brook,brook,885,3040.1,9118.8,1.04,
forest_brook,brook,886,3039.0,9116.0,1.04,
forest_brook,brook,887,3038.3,9113.4,1.04,
forest_brook,brook,888,3037.8,9110.7,1.04,
forest_brook,brook,889,3037.6,9108.1,1.04,
forest_brook,brook,890,3037.6,9105.5,1.04,
forest_brook,brook,891,3037.7,9102.9,1.04,
forest_brook,brook,892,3038.1,9100.3,1.04,
forest_brook,brook,893,3038.6,9097.8,1.04,
forest_brook,brook,894,3039.3,9095.2,1.04,
forest_brook,brook,895,3040.2,9092.7,1.04,
forest_brook,brook,896,3041.2,9090.2,1.04,
forest_brook,brook,897,3042.3,9087.7,1.04,
forest_brook,brook,898,3043.5,9085.3,1.04,
forest_brook,brook,899,3044.9,9082.8,1.04,
forest_brook,brook,900,3046.3,9080.3,1.04,
forest_brook,brook,901,3047.9,9077.9,1.05,
forest_brook,brook,902,3049.5,9075.4,1.05,
forest_brook,brook,903,3051.1,9073.0,1.05,
forest_brook,brook,904,3052.8,9070.5,1.05,
forest_brook,brook,905,3054.6,9068.1,1.05,
forest_brook,brook,906,3056.4,9065.6,1.05,
forest_brook,brook,907,3058.2,9063.2,1.05,
forest_brook,brook,908,3060.0,9060.7,1.05,
forest_brook,brook,909,3061.8,9058.2,1.05,
forest_brook,brook,910,3063.5,9055.7,1.05,
forest_brook,brook,911,3065.3,9053.2,1.05,
forest_brook,brook,912,3067.0,9050.7,1.05,
forest_brook,brook,913,3068.8,9048.2,1.05,
forest_brook,brook,914,3070.9,9045.7,1.05,
forest_brook,brook,915,3073.1,9043.2,1.05,
forest_brook,brook,916,3075.5,9040.7,1.05,
forest_brook,brook,917,3078.1,9038.2,1.05,
forest_brook,brook,918,3080.8,9035.7,1.05,
forest_brook,brook,919,3083.6,9033.2,1.06,
forest_brook,brook,920,3086.5,9030.7,1.06,
forest_brook,brook,921,3089.4,9028.2,1.06,
forest_brook,brook,922,3092.3,9025.7,1.06,
forest_brook,brook,923,3095.2,9023.2,1.06,
forest_brook,brook,924,3098.1,9020.7,1.06,
forest_brook,brook,925,3100.8,9018.2,1.06,
forest_brook,brook,926,3103.5,9015.7,1.06,
forest_brook,brook,927,3106.1,9013.1,1.06,
forest_brook,brook,928,3108.5,9010.6,1.06,
forest_brook,brook,929,3110.7,9008.0,1.07,
forest_brook,brook,930,3112.7,9005.5,1.07,
forest_brook,brook,931,3114.5,9002.9,1.07,
forest_brook,brook,932,3116.0,9000.3,1.07,
forest_brook,brook,933,3117.2,8997.6,1.07,
forest_brook,brook,934,3118.1,8995.0,1.07,
forest_brook,brook,935,3118.6,8992.3,1.07,
forest_brook,brook,936,3118.8,8989.6,1.07,
forest_brook,brook,937,3118.5,8986.9,1.07,
forest_brook,brook,938,3117.6,8984.1,1.07,
forest_brook,brook,939,3116.2,8981.4,1.07,
forest_brook,brook,940,3114.4,8978.6,1.07,
forest_brook,brook,941,3112.2,8975.7,1.07,
forest_brook,brook,942,3109.7,8972.9,1.07,
forest_brook,brook,943,3106.9,8970.0,1.07,
forest_brook,brook,944,3103.8,8967.2,1.07,
forest_brook,brook,945,3100.6,8964.3,1.07,
forest_brook,brook,946,3097.2,8961.4,1.07,
forest_brook,brook,947,3093.8,8958.5,1.07,
forest_brook,brook,948,3090.3,8955.6,1.08,
forest_brook,brook,949,3086.9,8952.7,1.08,
forest_brook,brook,950,3083.5,8949.7,1.08,
forest_brook,brook,951,3080.3,8946.8,1.08,
forest_brook,brook,952,3077.2,8943.9,1.08,
forest_brook,brook,953,3074.4,8940.9,1.08,
forest_brook,brook,954,3071.8,8938.0,1.08,
forest_brook,brook,955,3069.6,8935.1,1.08,
forest_brook,brook,956,3067.8,8932.2,1.08,
forest_brook,brook,957,3066.4,8929.3,1.08,
forest_brook,brook,958,3065.5,8926.4,1.08,
forest_brook,brook,959,3065.2,8923.5,1.08,
forest_brook,brook,960,3065.4,8920.6,1.08,
forest_brook,brook,961,3066.3,8917.7,1.08,
forest_brook,brook,962,3067.7,8914.9,1.08,
forest_brook,brook,963,3069.6,8912.0,1.08,
forest_brook,brook,964,3072.1,8909.2,1.08,
forest_brook,brook,965,3074.9,8906.4,1.08,
forest_brook,brook,966,3078.2,8903.5,1.08,
forest_brook,brook,967,3081.7,8900.7,1.08,
forest_brook,brook,968,3085.6,8897.9,1.08,
forest_brook,brook,969,3089.7,8895.1,1.09,
forest_brook,brook,970,3093.9,8892.2,1.09,
forest_brook,brook,971,3098.3,8889.4,1.09,
forest_brook,brook,972,3102.8,8886.6,1.09,
forest_brook,brook,973,3107.3,8883.7,1.09,
forest_brook,brook,974,3111.8,8880.9,1.09,
forest_brook,brook,975,3116.3,8878.0,1.09,
forest_brook,brook,976,3120.6,8875.2,1.09,
forest_brook,brook,977,3124.8,8872.3,1.09,
forest_brook,brook,978,3128.7,8869.4,1.09,
forest_brook,brook,979,3132.5,8866.5,1.10,
forest_brook,brook,980,3135.9,8863.6,1.10,
forest_brook,brook,981,3138.9,8860.7,1.10,
forest_brook,brook,982,3141.6,8857.7,1.10,
forest_brook,brook,983,3143.8,8854.8,1.10,
forest_brook,brook,984,3145.5,8851.8,1.10,
forest_brook,brook,985,3146.8,8848.8,1.10,
forest_brook,brook,986,3148.0,8845.6,1.10,
forest_brook,brook,987,3149.0,8842.5,1.10,
forest_brook,brook,988,3149.8,8839.2,1.10,
forest_brook,brook,989,3150.4,8835.9,1.10,
forest_brook,brook,990,3150.8,8832.6,1.11,
forest_brook,brook,991,3151.1,8829.2,1.11,
forest_brook,brook,992,3151.3,8825.8,1.11,
forest_brook,brook,993,3151.2,8822.4,1.11,
forest_brook,brook,994,3151.0,8819.0,1.11,
forest_brook,brook,995,3150.7,8815.6,1.11,
forest_brook,brook,996,3150.2,8812.3,1.11,
forest_brook,brook,997,3149.6,8808.9,1.11,
forest_brook,brook,998,3148.8,8805.6,1.11,
forest_brook,brook,999,3147.9,8802.4,1.11,
forest_brook,brook,1000,3146.9,8799.2,1.11,
forest_brook,brook,1001,3145.7,8796.0,1.12,
forest_brook,brook,1002,3144.5,8793.0,1.12,
forest_brook,brook,1003,3143.1,8790.0,1.12,
forest_brook,brook,1004,3141.6,8787.2,1.12,
forest_brook,brook,1005,3140.0,8784.4,1.12,
forest_brook,brook,1006,3138.3,8781.8,1.12,
forest_brook,brook,1007,3136.5,8779.3,1.12,
forest_brook,brook,1008,3134.6,8776.9,1.12,
forest_brook,brook,1009,3132.5,8774.7,1.12,
forest_brook,brook,1010,3130.2,8772.6,1.12,
forest_brook,brook,1011,3127.6,8770.6,1.12,
forest_brook,brook,1012,3124.7,8768.7,1.12,
forest_brook,brook,1013,3121.7,8766.9,1.12,
forest_brook,brook,1014,3118.5,8765.3,1.12,
forest_brook,brook,1015,3115.1,8763.7,1.12,
forest_brook,brook,1016,3111.6,8762.2,1.12,
forest_brook,brook,1017,3107.9,8760.7,1.12,
forest_brook,brook,1018,3104.2,8759.3,1.12,
forest_brook,brook,1019,3100.4,8758.0,1.12,
forest_brook,brook,1020,3096.5,8756.7,1.12,
forest_brook,brook,1021,3092.5,8755.5,1.13,
forest_brook,brook,1022,3088.6,8754.2,1.13,
forest_brook,brook,1023,3084.6,8753.0,1.13,
forest_brook,brook,1024,3080.7,8751.8,1.13,
forest_brook,brook,1025,3076.8,8750.6,1.13,
forest_brook,brook,1026,3072.9,8749.4,1.13,
forest_brook,brook,1027,3069.2,8748.2,1.13,
forest_brook,brook,1028,3065.5,8746.9,1.13,
forest_brook,brook,1029,3062.0,8745.7,1.13,
forest_brook,brook,1030,3058.6,8744.3,1.13,
forest_brook,brook,1031,3055.3,8742.9,1.13,
forest_brook,brook,1032,3052.3,8741.5,1.13,
forest_brook,brook,1033,3049.3,8740.1,1.13,
forest_brook,brook,1034,3046.4,8738.7,1.13,
forest_brook,brook,1035,3043.4,8737.4,1.13,
forest_brook,brook,1036,3040.4,8736.2,1.13,
forest_brook,brook,1037,3037.5,8735.0,1.13,
forest_brook,brook,1038,3034.5,8733.8,1.13,
forest_brook,brook,1039,3031.6,8732.6,1.14,
forest_brook,brook,1040,3028.7,8731.5,1.14,
forest_brook,brook,1041,3025.9,8730.4,1.14,
forest_brook,brook,1042,3023.1,8729.2,1.14,
forest_brook,brook,1043,3020.4,8728.0,1.14,
forest_brook,brook,1044,3017.7,8726.8,1.14,
forest_brook,brook,1045,3015.1,8725.6,1.14,
forest_brook,brook,1046,3012.6,8724.3,1.14,
forest_brook,brook,1047,3010.1,8722.9,1.14,
forest_brook,brook,1048,3007.8,8721.5,1.14,
forest_brook,brook,1049,3005.5,8720.0,1.15,
forest_brook,brook,1050,3003.4,8718.4,1.15,
forest_brook,brook,1051,3001.3,8716.6,1.15,
forest_brook,brook,1052,2999.4,8714.8,1.15,
forest_brook,brook,1053,2997.7,8712.9,1.15,
forest_brook,brook,1054,2996.0,8710.8,1.15,
forest_brook,brook,1055,2994.5,8708.5,1.15,
forest_brook,brook,1056,2993.2,8706.1,1.15,
forest_brook,brook,1057,2992.0,8703.5,1.15,
forest_brook,brook,1058,2990.8,8700.7,1.15,
forest_brook,brook,1059,2989.7,8697.7,1.15,
forest_brook,brook,1060,2988.6,8694.6,1.15,
forest_brook,brook,1061,2987.6,8691.3,1.15,
forest_brook,brook,1062,2986.7,8687.9,1.15,
forest_brook,brook,1063,2985.9,8684.3,1.15,
forest_brook,brook,1064,2985.1,8680.7,1.15,
forest_brook,brook,1065,2984.5,8676.9,1.15,
forest_brook,brook,1066,2984.0,8673.1,1.15,
forest_brook,brook,1067,2983.6,8669.3,1.15,
forest_brook,brook,1068,2983.3,8665.4,1.16,
forest_brook,brook,1069,2983.1,8661.5,1.16,
forest_brook,brook,1070,2983.1,8657.6,1.16,
forest_brook,brook,1071,2983.2,8653.7,1.16,
forest_brook,brook,1072,2983.5,8649.8,1.16,
forest_brook,brook,1073,2983.9,8646.0,1.16,
forest_brook,brook,1074,2984.5,8642.3,1.16,
forest_brook,brook,1075,2985.3,8638.6,1.16,
forest_brook,brook,1076,2986.2,8635.1,1.16,
forest_brook,brook,1077,2987.3,8631.6,1.16,
forest_brook,brook,1078,2988.7,8628.3,1.16,
forest_brook,brook,1079,2990.2,8625.1,1.16,
forest_brook,brook,1080,2991.9,8622.1,1.16,
forest_brook,brook,1081,2993.9,8619.2,1.16,
forest_brook,brook,1082,2996.0,8616.5,1.16,
forest_brook,brook,1083,2998.4,8613.8,1.16,
forest_brook,brook,1084,3001.0,8611.2,1.16,
forest_brook,brook,1085,3003.9,8608.7,1.16,
forest_brook,brook,1086,3006.9,8606.3,1.16,
forest_brook,brook,1087,3010.0,8603.9,1.16,
forest_brook,brook,1088,3013.4,8601.6,1.17,
forest_brook,brook,1089,3016.9,8599.4,1.17,
forest_brook,brook,1090,3020.5,8597.2,1.17,
forest_brook,brook,1091,3024.3,8595.0,1.17,
forest_brook,brook,1092,3028.2,8592.8,1.17,
forest_brook,brook,1093,3032.2,8590.7,1.17,
forest_brook,brook,1094,3036.4,8588.5,1.17,
forest_brook,brook,1095,3040.6,8586.4,1.17,
forest_brook,brook,1096,3044.9,8584.2,1.17,
forest_brook,brook,1097,3049.3,8582.1,1.17,
forest_brook,brook,1098,3053.7,8579.9,1.17,
forest_brook,brook,1099,3058.3,8577.7,1.18,
forest_brook,brook,1100,3062.8,8575.4,1.18,
forest_brook,brook,1101,3067.4,8573.1,1.18,
forest_brook,brook,1102,3072.0,8570.7,1.18,
forest_brook,brook,1103,3076.6,8568.3,1.18,
forest_brook,brook,1104,3081.2,8565.8,1.18,
forest_brook,brook,1105,3086.0,8563.2,1.18,
forest_brook,brook,1106,3091.1,8560.6,1.18,
forest_brook,brook,1107,3096.4,8558.0,1.18,
forest_brook,brook,1108,3102.0,8555.3,1.18,
forest_brook,brook,1109,3107.8,8552.5,1.18,
forest_brook,brook,1110,3113.8,8549.8,1.19,
forest_brook,brook,1111,3119.9,8547.0,1.19,
forest_brook,brook,1112,3126.1,8544.2,1.19,
forest_brook,brook,1113,3132.4,8541.4,1.19,
forest_brook,brook,1114,3138.8,8538.6,1.19,
forest_brook,brook,1115,3145.1,8535.7,1.19,
forest_brook,brook,1116,3151.5,8532.9,1.19,
forest_brook,brook,1117,3157.7,8530.0,1.19,
forest_brook,brook,1118,3163.9,8527.2,1.19,
forest_brook,brook,1119,3169.9,8524.4,1.19,
forest_brook,brook,1120,3175.8,8521.6,1.19,
forest_brook,brook,1121,3181.5,8518.8,1.20,
forest_brook,brook,1122,3187.0,8516.0,1.20,
forest_brook,brook,1123,3192.2,8513.2,1.20,
forest_brook,brook,1124,3197.1,8510.5,1.20,
forest_brook,brook,1125,3201.7,8507.8,1.20,
forest_brook,brook,1126,3205.9,8505.2,1.20,
forest_brook,brook,1127,3209.8,8502.6,1.20,
forest_brook,brook,1128,3213.2,8500.0,1.20,
forest_brook,brook,1129,3216.3,8497.5,1.20,
forest_brook,brook,1130,3219.2,8494.9,1.20,
forest_brook,brook,1131,3221.9,8492.4,1.20,
forest_brook,brook,1132,3224.4,8489.9,1.20,
forest_brook,brook,1133,3226.7,8487.5,1.20,
forest_brook,brook,1134,3228.8,8485.0,1.20,
forest_brook,brook,1135,3230.8,8482.5,1.20,
forest_brook,brook,1136,3232.5,8480.1,1.20,
forest_brook,brook,1137,3234.0,8477.7,1.20,
forest_brook,brook,1138,3235.4,8475.3,1.20,
forest_brook,brook,1139,3236.6,8472.9,1.21,
forest_brook,brook,1140,3237.5,8470.5,1.21,
forest_brook,brook,1141,3238.3,8468.2,1.21,
forest_brook,brook,1142,3238.9,8465.9,1.21,
forest_brook,brook,1143,3239.3,8463.6,1.21,
forest_brook,brook,1144,3239.5,8461.3,1.21,
forest_brook,brook,1145,3239.5,8459.0,1.21,
forest_brook,brook,1146,3239.3,8456.8,1.21,
forest_brook,brook,1147,3239.0,8454.6,1.21,
forest_brook,brook,1148,3238.4,8452.4,1.21,
forest_brook,brook,1149,3237.7,8450.2,1.21,
forest_brook,brook,1150,3236.8,8448.1,1.21,
forest_brook,brook,1151,3235.7,8446.0,1.21,
forest_brook,brook,1152,3234.4,8443.9,1.21,
forest_brook,brook,1153,3232.8,8441.9,1.21,
forest_brook,brook,1154,3230.7,8439.9,1.21,
forest_brook,brook,1155,3228.3,8437.9,1.21,
forest_brook,brook,1156,3225.5,8436.0,1.21,
forest_brook,brook,1157,3222.3,8434.2,1.21,
forest_brook,brook,1158,3218.9,8432.4,1.21,
forest_brook,brook,1159,3215.2,8430.6,1.21,
forest_brook,brook,1160,3211.3,8428.8,1.22,
forest_brook,brook,1161,3207.1,8427.1,1.22,
forest_brook,brook,1162,3202.9,8425.4,1.22,
forest_brook,brook,1163,3198.5,8423.7,1.22,
forest_brook,brook,1164,3194.0,8422.0,1.22,
forest_brook,brook,1165,3189.5,8420.3,1.22,
forest_brook,brook,1166,3185.0,8418.6,1.22,
forest_brook,brook,1167,3180.5,8416.9,1.22,
forest_brook,brook,1168,3176.0,8415.2,1.22,
forest_brook,brook,1169,3171.7,8413.5,1.22,
forest_brook,brook,1170,3167.5,8411.8,1.23,
forest_brook,brook,1171,3163.4,8410.0,1.23,
forest_brook,brook,1172,3159.6,8408.2,1.23,
forest_brook,brook,1173,3156.0,8406.4,1.23,
forest_brook,brook,1174,3152.6,8404.5,1.23,
forest_brook,brook,1175,3149.6,8402.6,1.23,
forest_brook,brook,1176,3146.9,8400.7,1.23,
forest_brook,brook,1177,3144.5,8398.7,1.23,
forest_brook,brook,1178,3142.2,8396.7,1.23,
forest_brook,brook,1179,3140.1,8394.7,1.23,
forest_brook,brook,1180,3138.1,8392.7,1.23,
forest_brook,brook,1181,3136.3,8390.6,1.23,
forest_brook,brook,1182,3134.6,8388.5,1.23,
forest_brook,brook,1183,3133.0,8386.4,1.23,
forest_brook,brook,1184,3131.5,8384.3,1.23,
forest_brook,brook,1185,3130.2,8382.2,1.23,
forest_brook,brook,1186,3128.8,8380.1,1.23,
forest_brook,brook,1187,3127.6,8377.9,1.23,
forest_brook,brook,1188,3126.5,8375.8,1.23,
forest_brook,brook,1189,3125.3,8373.6,1.24,
forest_brook,brook,1190,3124.3,8371.4,1.24,
forest_brook,brook,1191,3123.2,8369.2,1.24,
forest_brook,brook,1192,3122.2,8367.1,1.24,
forest_brook,brook,1193,3121.3,8364.9,1.24,
forest_brook,brook,1194,3120.3,8362.7,1.24,
forest_brook,brook,1195,3119.3,8360.5,1.24,
forest_brook,brook,1196,3118.3,8358.3,1.24,
forest_brook,brook,1197,3117.3,8356.1,1.24,
forest_brook,brook,1198,3116.2,8354.0,1.24,
forest_brook,brook,1199,3115.1,8351.8,1.24,
forest_brook,brook,1200,3114.0,8349.6,1.24,
forest_brook,brook,1201,3112.9,8347.4,1.24,
forest_brook,brook,1202,3111.9,8345.2,1.24,
forest_brook,brook,1203,3111.1,8343.0,1.24,
forest_brook,brook,1204,3110.3,8340.8,1.24,
forest_brook,brook,1205,3109.6,8338.5,1.24,
forest_brook,brook,1206,3109.0,8336.3,1.24,
forest_brook,brook,1207,3108.4,8334.0,1.24,
forest_brook,brook,1208,3107.9,8331.7,1.25,
forest_brook,brook,1209,3107.3,8329.5,1.25,
forest_brook,brook,1210,3106.8,8327.2,1.25,
forest_brook,brook,1211,3106.3,8324.9,1.25,
forest_brook,brook,1212,3105.7,8322.6,1.25,
forest_brook,brook,1213,3105.1,8320.4,1.25,
forest_brook,brook,1214,3104.4,8318.1,1.25,
forest_brook,brook,1215,3103.6,8315.9,1.25,
forest_brook,brook,1216,3102.8,8313.6,1.25,
forest_brook,brook,1217,3101.8,8311.4,1.25,
forest_brook,brook,1218,3100.7,8309.2,1.25,
forest_brook,brook,1219,3099.5,8307.1,1.26,
forest_brook,brook,1220,3098.0,8304.9,1.26,
forest_brook,brook,1221,3096.5,8302.8,1.26,
forest_brook,brook,1222,3094.7,8300.7,1.26,
forest_brook,brook,1223,3092.7,8298.6,1.26,
forest_brook,brook,1224,3090.5,8296.6,1.26,
forest_brook,brook,1225,3088.0,8294.6,1.26,
forest_brook,brook,1226,3085.3,8292.7,1.26,
forest_brook,brook,1227,3082.3,8290.7,1.26,
forest_brook,brook,1228,3079.1,8288.9,1.26,
forest_brook,brook,1229,3075.7,8287.0,1.26,
forest_brook,brook,1230,3072.1,8285.2,1.27,
forest_brook,brook,1231,3068.3,8283.4,1.27,
forest_brook,brook,1232,3064.4,8281.6,1.27,
forest_brook,brook,1233,3060.4,8279.8,1.27,
forest_brook,brook,1234,3056.3,8278.1,1.27,
forest_brook,brook,1235,3052.2,8276.3,1.27,
forest_brook,brook,1236,3048.0,8274.6,1.27,
forest_brook,brook,1237,3043.7,8272.9,1.27,
forest_brook,brook,1238,3039.5,8271.1,1.27,
forest_brook,brook,1239,3035.3,8269.4,1.27,
forest_brook,brook,1240,3031.2,8267.6,1.27,
forest_brook,brook,1241,3027.1,8265.9,1.28,
forest_brook,brook,1242,3023.1,8264.1,1.28,
forest_brook,brook,1243,3019.2,8262.3,1.28,
forest_brook,brook,1244,3015.5,8260.5,1.28,
forest_brook,brook,1245,3011.9,8258.7,1.28,
forest_brook,brook,1246,3008.5,8256.8,1.28,
forest_brook,brook,1247,3005.3,8254.9,1.28,
forest_brook,brook,1248,3002.4,8253.0,1.28,
forest_brook,brook,1249,2999.6,8251.1,1.28,
forest_brook,brook,1250,2996.9,8249.1,1.28,
forest_brook,brook,1251,2994.2,8247.1,1.28,
forest_brook,brook,1252,2991.6,8245.2,1.28,
forest_brook,brook,1253,2989.1,8243.2,1.28,
forest_brook,brook,1254,2986.6,8241.2,1.28,
forest_brook,brook,1255,2984.3,8239.2,1.28,
forest_brook,brook,1256,2981.9,8237.2,1.28,
forest_brook,brook,1257,2979.7,8235.1,1.28,
forest_brook,brook,1258,2977.5,8233.1,1.28,
forest_brook,brook,1259,2975.4,8231.0,1.28,
forest_brook,brook,1260,2973.4,8229.0,1.29,
forest_brook,brook,1261,2971.4,8226.9,1.29,
forest_brook,brook,1262,2969.5,8224.8,1.29,
forest_brook,brook,1263,2967.7,8222.7,1.29,
forest_brook,brook,1264,2966.0,8220.6,1.29,
forest_brook,brook,1265,2964.3,8218.5,1.29,
forest_brook,brook,1266,2962.7,8216.4,1.29,
forest_brook,brook,1267,2961.2,8214.3,1.29,
forest_brook,brook,1268,2959.8,8212.1,1.29,
forest_brook,brook,1269,2958.4,8210.0,1.29,
forest_brook,brook,1270,2957.1,8207.8,1.29,
forest_brook,brook,1271,2955.9,8205.6,1.29,
forest_brook,brook,1272,2954.8,8203.4,1.29,
forest_brook,brook,1273,2953.8,8201.2,1.29,
forest_brook,brook,1274,2952.9,8199.0,1.29,
forest_brook,brook,1275,2952.1,8196.7,1.29,
forest_brook,brook,1276,2951.4,8194.4,1.29,
forest_brook,brook,1277,2950.8,8192.2,1.29,
forest_brook,brook,1278,2950.2,8189.9,1.29,
forest_brook,brook,1279,2949.8,8187.6,1.30,
forest_brook,brook,1280,2949.5,8185.2,1.30,
forest_brook,brook,1281,2949.2,8182.9,1.30,
forest_brook,brook,1282,2949.0,8180.6,1.30,
forest_brook,brook,1283,2948.9,8178.2,1.30,
forest_brook,brook,1284,2948.8,8175.9,1.30,
forest_brook,brook,1285,2948.8,8173.5,1.30,
forest_brook,brook,1286,2948.8,8171.1,1.30,
forest_brook,brook,1287,2948.8,8168.7,1.30,
forest_brook,brook,1288,2948.9,8166.4,1.30,
forest_brook,brook,1289,2949.1,8164.0,1.30,
forest_brook,brook,1290,2949.2,8161.6,1.31,
forest_brook,brook,1291,2949.4,8159.2,1.31,
forest_brook,brook,1292,2949.6,8156.8,1.31,
forest_brook,brook,1293,2949.7,8154.4,1.31,
forest_brook,brook,1294,2949.9,8152.0,1.31,
forest_brook,brook,1295,2950.1,8149.6,1.31,
forest_brook,brook,1296,2950.3,8147.2,1.31,
forest_brook,brook,1297,2950.5,8144.8,1.31,
forest_brook,brook,1298,2950.7,8142.4,1.31,
forest_brook,brook,1299,2950.9,8140.0,1.31,
forest_brook,brook,1300,2951.1,8137.6,1.31,
forest_brook,brook,1301,2951.3,8135.2,1.31,
forest_brook,brook,1302,2951.6,8132.8,1.31,
forest_brook,brook,1303,2951.9,8130.4,1.31,
forest_brook,brook,1304,2952.2,8128.0,1.31,
forest_brook,brook,1305,2952.5,8125.6,1.31,
forest_brook,brook,1306,2952.9,8123.1,1.31,
forest_brook,brook,1307,2953.3,8120.7,1.31,
forest_brook,brook,1308,2953.7,8118.3,1.32,
forest_brook,brook,1309,2954.2,8115.8,1.32,
forest_brook,brook,1310,2954.8,8113.4,1.32,
forest_brook,brook,1311,2955.3,8111.0,1.32,
forest_brook,brook,1312,2956.0,8108.5,1.32,
forest_brook,brook,1313,2956.6,8106.0,1.32,
forest_brook,brook,1314,2957.4,8103.6,1.32,
forest_brook,brook,1315,2958.1,8101.1,1.32,
forest_brook,brook,1316,2959.0,8098.6,1.32,
forest_brook,brook,1317,2959.9,8096.1,1.32,
forest_brook,brook,1318,2960.9,8093.6,1.32,
forest_brook,brook,1319,2961.9,8091.0,1.32,
forest_brook,brook,1320,2963.0,8088.5,1.32,
forest_brook,brook,1321,2964.3,8085.9,1.32,
forest_brook,brook,1322,2965.7,8083.3,1.32,
forest_brook,brook,1323,2967.4,8080.7,1.32,
forest_brook,brook,1324,2969.2,8078.1,1.32,
forest_brook,brook,1325,2971.1,8075.4,1.32,
forest_brook,brook,1326,2973.2,8072.7,1.32,
forest_brook,brook,1327,2975.3,8070.0,1.33,
forest_brook,brook,1328,2977.5,8067.3,1.33,
forest_brook,brook,1329,2979.8,8064.5,1.33,
forest_brook,brook,1330,2982.1,8061.8,1.33,
forest_brook,brook,1331,2984.5,8059.1,1.33,
forest_brook,brook,1332,2986.8,8056.4,1.33,
forest_brook,brook,1333,2989.0,8053.6,1.33,
forest_brook,brook,1334,2991.2,8050.9,1.33,
forest_brook,brook,1335,2993.3,8048.2,1.33,
forest_brook,brook,1336,2995.4,8045.6,1.33,
forest_brook,brook,1337,2997.3,8042.9,1.34,
forest_brook,brook,1338,2999.0,8040.3,1.34,
forest_brook,brook,1339,3000.6,8037.7,1.34,
forest_brook,brook,1340,3002.0,8035.1,1.34,
forest_brook,brook,1341,3003.1,8032.6,1.34,
forest_brook,brook,1342,3004.0,8030.1,1.34,
forest_brook,brook,1343,3004.7,8027.7,1.34,
forest_brook,brook,1344,3005.1,8025.3,1.34,
forest_brook,brook,1345,3005.3,8023.0,1.34,
forest_brook,brook,1346,3005.3,8020.6,1.34,
forest_brook,brook,1347,3005.1,8018.3,1.34,
forest_brook,brook,1348,3004.9,8016.1,1.34,
forest_brook,brook,1349,3004.5,8013.8,1.34,
forest_brook,brook,1350,3003.9,8011.6,1.34,
forest_brook,brook,1351,3003.2,8009.4,1.34,
forest_brook,brook,1352,3002.4,8007.2,1.34,
forest_brook,brook,1353,3001.5,8005.1,1.34,
forest_brook,brook,1354,3000.4,8003.0,1.34,
forest_brook,brook,1355,2999.2,8000.9,1.34,
forest_brook,brook,1356,2997.9,7998.8,1.34,
forest_brook,brook,1357,2996.5,7996.7,1.35,
forest_brook,brook,1358,2995.0,7994.7,1.35,
forest_brook,brook,1359,2993.4,7992.7,1.35,
forest_brook,brook,1360,2991.6,7990.7,1.35,
forest_brook,brook,1361,2989.8,7988.7,1.35,
forest_brook,brook,1362,2987.9,7986.7,1.35,
forest_brook,brook,1363,2985.9,7984.8,1.35,
forest_brook,brook,1364,2983.8,7982.8,1.35,
forest_brook,brook,1365,2981.6,7980.9,1.35,
forest_brook,brook,1366,2979.3,7979.0,1.35,
forest_brook,brook,1367,2976.9,7977.2,1.35,
forest_brook,brook,1368,2974.5,7975.3,1.35,
forest_brook,brook,1369,2971.8,7973.5,1.35,
forest_brook,brook,1370,2968.7,7971.9,1.35,
forest_brook,brook,1371,2965.3,7970.4,1.35,
forest_brook,brook,1372,2961.5,7969.0,1.35,
forest_brook,brook,1373,2957.4,7967.7,1.35,
